path	musuw_change	upstream_change	final_mode	final_blob	resolution	mapped_target_path	evidence
internal/application/service/tenant_api_key.go	-	M	100644	09a5243da7ba3e4a01a33a5c60f8f547a57f9a32	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_api_key_test.go	M	M	100644	d22565cd700f454aeddeaf638dd9981d9f266f68	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/application/service/tenant_invitation.go	-	M	100644	48d73df9d84a6e0c0b04bce52be5aba87ded22c8	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_invitation_test.go	-	M	100644	f8b16f2979a9b3d23021194f00daa68ed4958a96	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_member.go	-	M	100644	120da47ca41573d654b5c314e3a7e5893afe6eee	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_member_test.go	-	M	100644	ae7643635a0bcb2708ae8e82480aa5f077700b1e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_openrouter_lifecycle_test.go	A	-	100644	d3ef2ce97fe3541f4685f59af5c92119c15cc4e6	preserve-musuw-exact		audited local-only content is byte-identical
internal/application/service/tenant_sandbox_config.go	-	A	100644	db953584df5684c572471cae03dbbc50fbd18d62	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_sandbox_config_test.go	-	A	100644	8282ccbc6a927cd8d8f262cb94750b4197159684	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/application/service/tenant_sandbox_resolve.go	-	A	100644	dc70d49404180613abbe280fbf59421ab3df9114	adapt-upstream-for-musuw		fixed-target path is present with Musuw product/runtime adaptation
internal/application/service/tenant_skill_admin.go	-	A	100644	3aea6f7ba8e3dc2f2c5fd78458562829de16f850	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_admin_test.go	-	A	100644	06b131eb9dc5c18e1fb45d690fb085135cd53335	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_bundle.go	-	A	100644	65911e8070f3f77266e7b5fa9c7a05929d2521f8	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_bundle_test.go	-	A	100644	ed5aeefbe549815fbf010bbb1e466e5de7b396ea	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_catalog.go	-	A	100644	ef9762b7b8d25414e2c36c0d473abbc4f9c61fd2	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_catalog_test.go	-	A	100644	8afaaa02b434d85544324f209f4b63db5799c796	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_effective.go	-	A	100644	6fa9f683e6ee10984739cfe8b42254cf581d8845	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_effective_test.go	-	A	100644	ecdba59c839a5c60365bec0b94cce9388a2d4163	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_env_declare.go	-	A	100644	594d3ba63dceada9b6e57a80f78ed96db93cd17c	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_env_declare_test.go	-	A	100644	8aa63d05c179a64f4ffa8c0aee280eb4c95eadec	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_files.go	-	A	100644	79fcb05e433a7be38a19091aad4522e947778018	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_files_test.go	-	A	100644	32af40d21723daca37a275b9cb92f4dc2fdc4bb4	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_install.go	-	A	100644	420685fc5646530f14bb7aa5b9ed5fbda9ab8eae	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_install_test.go	-	A	100644	f5f470979ad5b0024cb5263ba20d79ba42127fbe	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_progress.go	-	A	100644	726b570850538ed87ac60f49be58bfb0a14337f7	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_reaper.go	-	A	100644	e6f70f69af3bf9c535f8afcc0bd36cfa833fd52c	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_reaper_test.go	-	A	100644	f69657517f21778e93a6c4a630209f8e9d5e3643	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_remove.go	-	A	100644	3f1856e9f9bbeecd4129c2fb775f6a5b1fbeb3f2	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_remove_test.go	-	A	100644	854e70becf42863a85bd2173657308d537bcd9a2	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_service.go	-	A	100644	247775cc3ea972343ef52a491a6257de94386414	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_service_test.go	-	A	100644	e0aaa7bf0ba9e36a7c2c391dac2d9a7ae410470d	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_source.go	-	A	100644	caca05f9dbf947d1bfa7666227439c427c4ad716	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_source_test.go	-	A	100644	ba4059e98134b25266495de85cd11e9e5b8f4db8	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_stale_sandbox_test.go	-	A	100644	7d09dff33c3986d1a4e17ae655cf32468d88d8f2	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_transcript.go	-	A	100644	ed34d02ae35aa36a9259126ea9120ae13f0f03cb	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_transcript_test.go	-	A	100644	ddce68585c373f2f4633a9f39bf988f694e4237f	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_verify.go	-	A	100644	1e63645ffd9669513edf5c35ce68674a23c5ae98	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_verify.py	-	A	100644	78d6264dda85bca9b8c408b89044aa432a48614d	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/tenant_skill_verify_python_test.go	-	A	100644	1bfbf26a56dde63b2e7b1f99892290b402248715	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/user.go	M	M	100644	f8fa3a247123867e76c1dc5af037f427b3b08f0e	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/application/service/user_admin_create_test.go	-	A	100644	a10bdbd79d79a2f62532dda692214ec5b76b2dff	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/user_auth_token_test.go	M	M	100644	0143a83c4af157c80b015f803775e9c68bfa3796	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/application/service/user_env.go	-	A	100644	27a021f7d32a0770e978063fc3ac92419f246214	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/user_env_resolver.go	-	A	100644	193fb06ca953544148150135442b2e49bd5b599e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/user_env_resolver_test.go	-	A	100644	585619c60462015fd11a3974b050171748bdfc4b	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/user_env_test.go	-	A	100644	a2e94314364f149f88f6b93f18da09e4ce604534	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/user_oidc_identity_test.go	A	-	100644	560ddcf291807b5df67ecdf8de00f68b6887a95a	preserve-musuw-exact		audited local-only content is byte-identical
internal/application/service/user_oidc_pkce_test.go	A	-	100644	4e9616ddbb7bcdeec6aa6593686daa344baa74e5	preserve-musuw-exact		audited local-only content is byte-identical
internal/application/service/user_oidc_security_test.go	M	-	100644	ec113ac7ef40483c3acfc37382b3bf2df62cc3cc	preserve-musuw-exact		audited local-only content is byte-identical
internal/application/service/user_provisioning_test.go	-	M	100644	52e8231adf32af729ef3b027ea16e9458ddc0f3d	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/vectorstore_healthcheck.go	-	M	100644	44f1caf9ff2d176778e79fcea21e1e4043c6eebf	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/vectorstore_healthcheck_ssrf_test.go	-	A	100644	2e23cf0049d8e94354805b178f49bec938282fa1	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/vectorstore_test.go	-	M	100644	7a9fd2c1ef0fa59b438199723acdc222ac37209b	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/video_ingestion.go	A	-	100644	3573061b9b8d51f15d33116ef9b8f134c76a660c	preserve-musuw-exact		audited local-only content is byte-identical
internal/application/service/web_search_provider.go	-	M	100644	cb472f4dd9689528ce74bc7a5245d06d43bd3ebb	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/web_search_provider_test.go	-	M	100644	14b3b8fe2dd13f129e130655f4d3a3ed728ca052	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/weknoracloud.go	-	M	100644	0c838602f787e85117219b4ff7e33d0396186490	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/wiki_ingest.go	M	M	100644	f261b0be2923359ce35f10978181f2a1b89585ad	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/application/service/wiki_ingest_batch.go	M	M	100644	5f921bdd4e5757280011b9cf41fc9da4c6012445	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/application/service/wiki_ingest_cite.go	-	M	100644	40282494a59eb9958bc38fa238e004fe2341b6be	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/wiki_ingest_dedup.go	-	M	100644	899f2570ce749a2e4283098302d7f69370e683bc	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/wiki_ingest_dedup_test.go	-	M	100644	fdbe4c54ef8ba360bb6a189d5848c3f8587ca26f	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/wiki_ingest_taxonomy_test.go	-	M	100644	25e785a8d74cf94d9ad75749ab5e0a5c26119410	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/wiki_ingest_test.go	-	M	100644	091927df9ccf9f1f8e6cff872c68b57b9fc24c89	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/wiki_page.go	-	M	100644	8dfc502acd7257631513da91d50e80f2d7e770d4	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/application/service/wiki_page_test.go	-	M	100644	af353c0176358e797ba39900d0e2ebafd55247c3	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/common/redislock/token_lock.go	-	A	100644	18bb4b1f41c8704acac849e051434208de9250bf	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/common/redislock/token_lock_test.go	-	A	100644	50c47b3908d219843b93a9c469d70fcb05ebbffb	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/common/tools.go	-	M	100644	93db4158cf74c6a7b688734987a383fe1f00667a	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/common/tools_test.go	-	M	100644	53ec83d8b6805582777b90b724351196e39c28b3	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/config/auth_legacy_env_test.go	-	M	100644	fcf6d066238b734e1a7b7b865da439e05295edef	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/config/config.go	-	M	100644	2408a8dcf0c5c521de448555127de32fc4ebed6e	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
internal/config/prompt_branding_test.go	A	-	100644	1f7195a5e229dc3af2296b9ab394a1047e777071	adapt-musuw-for-target		audited Musuw path retained and adapted at its existing owner for the target contract
internal/container/container.go	M	M	100644	7d03134701a70075cdd2472637f86457726ce710	compose-three-way		overlap review composed target capability with Musuw product semantics at the existing owner
internal/container/engine_factory.go	-	M	100644	c37f757d5b4e0e76df05b8e6b1e1ad0b8e1d3649	adopt-upstream-exact		fixed-target upstream-only content is byte-identical
